attack_id,start,end,sensor,std_ratio
1080,2015-12-28 11:27:43,2015-12-28 11:27:45,FIT401,1.3072
1081,2015-12-28 11:27:47,2015-12-28 11:27:48,FIT101,2.0616
1081,2015-12-28 11:27:47,2015-12-28 11:27:48,FIT504,1.5963
1081,2015-12-28 11:27:47,2015-12-28 11:27:48,AIT202,1.4676
1081,2015-12-28 11:27:47,2015-12-28 11:27:48,P205,1.4143
1081,2015-12-28 11:27:47,2015-12-28 11:27:48,P401,1.4143
1082,2015-12-28 11:27:52,2015-12-28 11:27:52,FIT101,
1082,2015-12-28 11:27:52,2015-12-28 11:27:52,LIT101,
1082,2015-12-28 11:27:52,2015-12-28 11:27:52,MV101,
1082,2015-12-28 11:27:52,2015-12-28 11:27:52,P101,
1082,2015-12-28 11:27:52,2015-12-28 11:27:52,P102,
1083,2015-12-28 11:27:54,2015-12-28 11:27:55,DPIT301,1.873
1083,2015-12-28 11:27:54,2015-12-28 11:27:55,FIT502,1.8467
1083,2015-12-28 11:27:54,2015-12-28 11:27:55,PIT503,1.8261
1083,2015-12-28 11:27:54,2015-12-28 11:27:55,AIT502,1.816
1083,2015-12-28 11:27:54,2015-12-28 11:27:55,AIT202,1.6206
1084,2015-12-28 11:27:58,2015-12-28 11:27:58,FIT101,
1084,2015-12-28 11:27:58,2015-12-28 11:27:58,LIT101,
1084,2015-12-28 11:27:58,2015-12-28 11:27:58,MV101,
1084,2015-12-28 11:27:58,2015-12-28 11:27:58,P101,
1084,2015-12-28 11:27:58,2015-12-28 11:27:58,P102,
1085,2015-12-28 11:28:04,2015-12-28 11:28:06,FIT101,1.8501
1085,2015-12-28 11:28:04,2015-12-28 11:28:06,FIT501,1.6174
1085,2015-12-28 11:28:04,2015-12-28 11:28:06,AIT504,1.5798
1085,2015-12-28 11:28:04,2015-12-28 11:28:06,AIT201,1.5351
1085,2015-12-28 11:28:04,2015-12-28 11:28:06,AIT503,1.4566
1086,2015-12-28 11:28:08,2015-12-28 11:28:09,FIT401,2.0241
1086,2015-12-28 11:28:08,2015-12-28 11:28:09,PIT502,1.9609
1086,2015-12-28 11:28:08,2015-12-28 11:28:09,AIT501,1.4687
1086,2015-12-28 11:28:08,2015-12-28 11:28:09,FIT501,1.4521
1086,2015-12-28 11:28:08,2015-12-28 11:28:09,AIT503,1.4198
1087,2015-12-28 11:28:11,2015-12-28 11:28:13,AIT502,1.6194
1087,2015-12-28 11:28:11,2015-12-28 11:28:13,AIT203,1.5644
1087,2015-12-28 11:28:11,2015-12-28 11:28:13,PIT502,1.4976
1087,2015-12-28 11:28:11,2015-12-28 11:28:13,LIT301,1.4603
1087,2015-12-28 11:28:11,2015-12-28 11:28:13,AIT401,1.4557
1088,2015-12-28 11:28:17,2015-12-28 11:28:17,FIT101,
1088,2015-12-28 11:28:17,2015-12-28 11:28:17,LIT101,
1088,2015-12-28 11:28:17,2015-12-28 11:28:17,MV101,
1088,2015-12-28 11:28:17,2015-12-28 11:28:17,P101,
1088,2015-12-28 11:28:17,2015-12-28 11:28:17,P102,
1089,2015-12-28 11:28:19,2015-12-28 11:28:19,FIT101,
1089,2015-12-28 11:28:19,2015-12-28 11:28:19,LIT101,
1089,2015-12-28 11:28:19,2015-12-28 11:28:19,MV101,
1089,2015-12-28 11:28:19,2015-12-28 11:28:19,P101,
1089,2015-12-28 11:28:19,2015-12-28 11:28:19,P102,
1090,2015-12-28 11:28:22,2015-12-28 11:28:23,LIT401,1.8504
1090,2015-12-28 11:28:22,2015-12-28 11:28:23,AIT401,1.7056
1090,2015-12-28 11:28:22,2015-12-28 11:28:23,AIT503,1.6563
1090,2015-12-28 11:28:22,2015-12-28 11:28:23,PIT502,1.6436
1090,2015-12-28 11:28:22,2015-12-28 11:28:23,AIT202,1.5522
1091,2015-12-28 11:28:25,2015-12-28 11:28:26,AIT201,1.8968
1091,2015-12-28 11:28:25,2015-12-28 11:28:26,FIT401,1.8062
1091,2015-12-28 11:28:25,2015-12-28 11:28:26,LIT301,1.6404
1091,2015-12-28 11:28:25,2015-12-28 11:28:26,P205,1.4143
1091,2015-12-28 11:28:25,2015-12-28 11:28:26,P302,1.4142
1092,2015-12-28 11:28:29,2015-12-28 11:28:29,FIT101,
1092,2015-12-28 11:28:29,2015-12-28 11:28:29,LIT101,
1092,2015-12-28 11:28:29,2015-12-28 11:28:29,MV101,
1092,2015-12-28 11:28:29,2015-12-28 11:28:29,P101,
1092,2015-12-28 11:28:29,2015-12-28 11:28:29,P102,
1093,2015-12-28 11:28:36,2015-12-28 11:28:36,FIT101,
1093,2015-12-28 11:28:36,2015-12-28 11:28:36,LIT101,
1093,2015-12-28 11:28:36,2015-12-28 11:28:36,MV101,
1093,2015-12-28 11:28:36,2015-12-28 11:28:36,P101,
1093,2015-12-28 11:28:36,2015-12-28 11:28:36,P102,
1094,2015-12-28 11:28:47,2015-12-28 11:28:47,FIT101,
1094,2015-12-28 11:28:47,2015-12-28 11:28:47,LIT101,
1094,2015-12-28 11:28:47,2015-12-28 11:28:47,MV101,
1094,2015-12-28 11:28:47,2015-12-28 11:28:47,P101,
1094,2015-12-28 11:28:47,2015-12-28 11:28:47,P102,
1095,2015-12-28 11:28:49,2015-12-28 11:28:49,FIT101,
1095,2015-12-28 11:28:49,2015-12-28 11:28:49,LIT101,
1095,2015-12-28 11:28:49,2015-12-28 11:28:49,MV101,
1095,2015-12-28 11:28:49,2015-12-28 11:28:49,P101,
1095,2015-12-28 11:28:49,2015-12-28 11:28:49,P102,
1096,2015-12-28 11:28:58,2015-12-28 11:28:58,FIT101,
1096,2015-12-28 11:28:58,2015-12-28 11:28:58,LIT101,
1096,2015-12-28 11:28:58,2015-12-28 11:28:58,MV101,
1096,2015-12-28 11:28:58,2015-12-28 11:28:58,P101,
1096,2015-12-28 11:28:58,2015-12-28 11:28:58,P102,
1097,2015-12-28 11:29:02,2015-12-28 11:29:02,FIT101,
1097,2015-12-28 11:29:02,2015-12-28 11:29:02,LIT101,
1097,2015-12-28 11:29:02,2015-12-28 11:29:02,MV101,
1097,2015-12-28 11:29:02,2015-12-28 11:29:02,P101,
1097,2015-12-28 11:29:02,2015-12-28 11:29:02,P102,
1098,2015-12-28 11:29:07,2015-12-28 11:29:07,FIT101,
1098,2015-12-28 11:29:07,2015-12-28 11:29:07,LIT101,
1098,2015-12-28 11:29:07,2015-12-28 11:29:07,MV101,
1098,2015-12-28 11:29:07,2015-12-28 11:29:07,P101,
1098,2015-12-28 11:29:07,2015-12-28 11:29:07,P102,
1099,2015-12-28 11:29:10,2015-12-28 11:29:10,FIT101,
1099,2015-12-28 11:29:10,2015-12-28 11:29:10,LIT101,
1099,2015-12-28 11:29:10,2015-12-28 11:29:10,MV101,
1099,2015-12-28 11:29:10,2015-12-28 11:29:10,P101,
1099,2015-12-28 11:29:10,2015-12-28 11:29:10,P102,
1100,2015-12-28 11:29:13,2015-12-28 11:29:15,FIT502,1.561
1100,2015-12-28 11:29:13,2015-12-28 11:29:15,FIT504,1.329
1100,2015-12-28 11:29:13,2015-12-28 11:29:15,AIT201,1.2829
1100,2015-12-28 11:29:13,2015-12-28 11:29:15,FIT201,1.1618
1100,2015-12-28 11:29:13,2015-12-28 11:29:15,P203,1.1548
1101,2015-12-28 11:29:17,2015-12-28 11:29:22,AIT502,1.3483
1101,2015-12-28 11:29:17,2015-12-28 11:29:22,AIT203,1.3363
1101,2015-12-28 11:29:17,2015-12-28 11:29:22,DPIT301,1.264
1101,2015-12-28 11:29:17,2015-12-28 11:29:22,AIT402,1.2602
1101,2015-12-28 11:29:17,2015-12-28 11:29:22,FIT401,1.2104
1102,2015-12-28 11:29:25,2015-12-28 11:29:25,FIT101,
1102,2015-12-28 11:29:25,2015-12-28 11:29:25,LIT101,
1102,2015-12-28 11:29:25,2015-12-28 11:29:25,MV101,
1102,2015-12-28 11:29:25,2015-12-28 11:29:25,P101,
1102,2015-12-28 11:29:25,2015-12-28 11:29:25,P102,
1103,2015-12-28 11:29:30,2015-12-28 11:29:30,FIT101,
1103,2015-12-28 11:29:30,2015-12-28 11:29:30,LIT101,
1103,2015-12-28 11:29:30,2015-12-28 11:29:30,MV101,
1103,2015-12-28 11:29:30,2015-12-28 11:29:30,P101,
1103,2015-12-28 11:29:30,2015-12-28 11:29:30,P102,
1104,2015-12-28 11:29:39,2015-12-28 11:29:40,LIT401,1.9752
1104,2015-12-28 11:29:39,2015-12-28 11:29:40,FIT504,1.8985
1104,2015-12-28 11:29:39,2015-12-28 11:29:40,LIT301,1.7299
1104,2015-12-28 11:29:39,2015-12-28 11:29:40,FIT101,1.6713
1104,2015-12-28 11:29:39,2015-12-28 11:29:40,FIT201,1.6161
1105,2015-12-28 11:29:42,2015-12-28 11:29:42,FIT101,
1105,2015-12-28 11:29:42,2015-12-28 11:29:42,LIT101,
1105,2015-12-28 11:29:42,2015-12-28 11:29:42,MV101,
1105,2015-12-28 11:29:42,2015-12-28 11:29:42,P101,
1105,2015-12-28 11:29:42,2015-12-28 11:29:42,P102,
1106,2015-12-28 11:29:50,2015-12-28 11:29:50,FIT101,
1106,2015-12-28 11:29:50,2015-12-28 11:29:50,LIT101,
1106,2015-12-28 11:29:50,2015-12-28 11:29:50,MV101,
1106,2015-12-28 11:29:50,2015-12-28 11:29:50,P101,
1106,2015-12-28 11:29:50,2015-12-28 11:29:50,P102,
1107,2015-12-28 11:29:54,2015-12-28 11:29:54,FIT101,
1107,2015-12-28 11:29:54,2015-12-28 11:29:54,LIT101,
1107,2015-12-28 11:29:54,2015-12-28 11:29:54,MV101,
1107,2015-12-28 11:29:54,2015-12-28 11:29:54,P101,
1107,2015-12-28 11:29:54,2015-12-28 11:29:54,P102,
1108,2015-12-28 11:30:00,2015-12-28 11:30:01,FIT502,1.9069
1108,2015-12-28 11:30:00,2015-12-28 11:30:01,AIT203,1.7066
1108,2015-12-28 11:30:00,2015-12-28 11:30:01,AIT503,1.6317
1108,2015-12-28 11:30:00,2015-12-28 11:30:01,FIT401,1.5861
1108,2015-12-28 11:30:00,2015-12-28 11:30:01,FIT201,1.5256
1109,2015-12-28 11:30:04,2015-12-28 11:30:04,FIT101,
1109,2015-12-28 11:30:04,2015-12-28 11:30:04,LIT101,
1109,2015-12-28 11:30:04,2015-12-28 11:30:04,MV101,
1109,2015-12-28 11:30:04,2015-12-28 11:30:04,P101,
1109,2015-12-28 11:30:04,2015-12-28 11:30:04,P102,
1110,2015-12-28 11:30:10,2015-12-28 11:30:12,AIT203,1.7415
1110,2015-12-28 11:30:10,2015-12-28 11:30:12,PIT503,1.6323
1110,2015-12-28 11:30:10,2015-12-28 11:30:12,FIT503,1.6054
1110,2015-12-28 11:30:10,2015-12-28 11:30:12,FIT101,1.5538
1110,2015-12-28 11:30:10,2015-12-28 11:30:12,FIT401,1.542
1111,2015-12-28 11:30:16,2015-12-28 11:30:16,FIT101,
1111,2015-12-28 11:30:16,2015-12-28 11:30:16,LIT101,
1111,2015-12-28 11:30:16,2015-12-28 11:30:16,MV101,
1111,2015-12-28 11:30:16,2015-12-28 11:30:16,P101,
1111,2015-12-28 11:30:16,2015-12-28 11:30:16,P102,
1112,2015-12-28 11:30:22,2015-12-28 11:30:22,FIT101,
1112,2015-12-28 11:30:22,2015-12-28 11:30:22,LIT101,
1112,2015-12-28 11:30:22,2015-12-28 11:30:22,MV101,
1112,2015-12-28 11:30:22,2015-12-28 11:30:22,P101,
1112,2015-12-28 11:30:22,2015-12-28 11:30:22,P102,
1113,2015-12-28 11:30:26,2015-12-28 11:30:26,FIT101,
1113,2015-12-28 11:30:26,2015-12-28 11:30:26,LIT101,
1113,2015-12-28 11:30:26,2015-12-28 11:30:26,MV101,
1113,2015-12-28 11:30:26,2015-12-28 11:30:26,P101,
1113,2015-12-28 11:30:26,2015-12-28 11:30:26,P102,
1114,2015-12-28 11:30:31,2015-12-28 11:30:31,FIT101,
1114,2015-12-28 11:30:31,2015-12-28 11:30:31,LIT101,
1114,2015-12-28 11:30:31,2015-12-28 11:30:31,MV101,
1114,2015-12-28 11:30:31,2015-12-28 11:30:31,P101,
1114,2015-12-28 11:30:31,2015-12-28 11:30:31,P102,
1115,2015-12-28 11:30:33,2015-12-28 11:30:33,FIT101,
1115,2015-12-28 11:30:33,2015-12-28 11:30:33,LIT101,
1115,2015-12-28 11:30:33,2015-12-28 11:30:33,MV101,
1115,2015-12-28 11:30:33,2015-12-28 11:30:33,P101,
1115,2015-12-28 11:30:33,2015-12-28 11:30:33,P102,
1116,2015-12-28 11:30:42,2015-12-28 11:30:43,AIT504,1.7485
1116,2015-12-28 11:30:42,2015-12-28 11:30:43,FIT101,1.629
1116,2015-12-28 11:30:42,2015-12-28 11:30:43,AIT401,1.4574
1116,2015-12-28 11:30:42,2015-12-28 11:30:43,P203,1.4143
1116,2015-12-28 11:30:42,2015-12-28 11:30:43,P205,1.4143
1117,2015-12-28 11:30:52,2015-12-28 11:30:52,FIT101,
1117,2015-12-28 11:30:52,2015-12-28 11:30:52,LIT101,
1117,2015-12-28 11:30:52,2015-12-28 11:30:52,MV101,
1117,2015-12-28 11:30:52,2015-12-28 11:30:52,P101,
1117,2015-12-28 11:30:52,2015-12-28 11:30:52,P102,
1118,2015-12-28 11:30:58,2015-12-28 11:30:58,FIT101,
1118,2015-12-28 11:30:58,2015-12-28 11:30:58,LIT101,
1118,2015-12-28 11:30:58,2015-12-28 11:30:58,MV101,
1118,2015-12-28 11:30:58,2015-12-28 11:30:58,P101,
1118,2015-12-28 11:30:58,2015-12-28 11:30:58,P102,
1119,2015-12-28 11:31:05,2015-12-28 11:31:05,FIT101,
1119,2015-12-28 11:31:05,2015-12-28 11:31:05,LIT101,
1119,2015-12-28 11:31:05,2015-12-28 11:31:05,MV101,
1119,2015-12-28 11:31:05,2015-12-28 11:31:05,P101,
1119,2015-12-28 11:31:05,2015-12-28 11:31:05,P102,
1120,2015-12-28 11:31:09,2015-12-28 11:31:10,AIT501,2.1632
1120,2015-12-28 11:31:09,2015-12-28 11:31:10,FIT601,2.0217
1120,2015-12-28 11:31:09,2015-12-28 11:31:10,FIT301,1.7549
1120,2015-12-28 11:31:09,2015-12-28 11:31:10,PIT502,1.6206
1120,2015-12-28 11:31:09,2015-12-28 11:31:10,DPIT301,1.454
1121,2015-12-28 11:31:14,2015-12-28 11:31:14,FIT101,
1121,2015-12-28 11:31:14,2015-12-28 11:31:14,LIT101,
1121,2015-12-28 11:31:14,2015-12-28 11:31:14,MV101,
1121,2015-12-28 11:31:14,2015-12-28 11:31:14,P101,
1121,2015-12-28 11:31:14,2015-12-28 11:31:14,P102,
1122,2015-12-28 11:31:17,2015-12-28 11:31:17,FIT101,
1122,2015-12-28 11:31:17,2015-12-28 11:31:17,LIT101,
1122,2015-12-28 11:31:17,2015-12-28 11:31:17,MV101,
1122,2015-12-28 11:31:17,2015-12-28 11:31:17,P101,
1122,2015-12-28 11:31:17,2015-12-28 11:31:17,P102,
1123,2015-12-28 11:31:20,2015-12-28 11:31:20,FIT101,
1123,2015-12-28 11:31:20,2015-12-28 11:31:20,LIT101,
1123,2015-12-28 11:31:20,2015-12-28 11:31:20,MV101,
1123,2015-12-28 11:31:20,2015-12-28 11:31:20,P101,
1123,2015-12-28 11:31:20,2015-12-28 11:31:20,P102,
1124,2015-12-28 11:31:34,2015-12-28 11:31:34,FIT101,
1124,2015-12-28 11:31:34,2015-12-28 11:31:34,LIT101,
1124,2015-12-28 11:31:34,2015-12-28 11:31:34,MV101,
1124,2015-12-28 11:31:34,2015-12-28 11:31:34,P101,
1124,2015-12-28 11:31:34,2015-12-28 11:31:34,P102,
1125,2015-12-28 11:31:42,2015-12-28 11:31:42,FIT101,
1125,2015-12-28 11:31:42,2015-12-28 11:31:42,LIT101,
1125,2015-12-28 11:31:42,2015-12-28 11:31:42,MV101,
1125,2015-12-28 11:31:42,2015-12-28 11:31:42,P101,
1125,2015-12-28 11:31:42,2015-12-28 11:31:42,P102,
1126,2015-12-28 11:31:49,2015-12-28 11:31:50,PIT503,2.1301
1126,2015-12-28 11:31:49,2015-12-28 11:31:50,AIT503,1.89
1126,2015-12-28 11:31:49,2015-12-28 11:31:50,DPIT301,1.8318
1126,2015-12-28 11:31:49,2015-12-28 11:31:50,PIT502,1.6063
1126,2015-12-28 11:31:49,2015-12-28 11:31:50,FIT504,1.4774
1127,2015-12-28 11:31:59,2015-12-28 11:31:59,FIT101,
1127,2015-12-28 11:31:59,2015-12-28 11:31:59,LIT101,
1127,2015-12-28 11:31:59,2015-12-28 11:31:59,MV101,
1127,2015-12-28 11:31:59,2015-12-28 11:31:59,P101,
1127,2015-12-28 11:31:59,2015-12-28 11:31:59,P102,
1128,2015-12-28 11:32:03,2015-12-28 11:32:03,FIT101,
1128,2015-12-28 11:32:03,2015-12-28 11:32:03,LIT101,
1128,2015-12-28 11:32:03,2015-12-28 11:32:03,MV101,
1128,2015-12-28 11:32:03,2015-12-28 11:32:03,P101,
1128,2015-12-28 11:32:03,2015-12-28 11:32:03,P102,
1129,2015-12-28 11:32:14,2015-12-28 11:32:15,AIT201,2.2881
1129,2015-12-28 11:32:14,2015-12-28 11:32:15,FIT501,2.0192
1129,2015-12-28 11:32:14,2015-12-28 11:32:15,FIT504,1.6622
1129,2015-12-28 11:32:14,2015-12-28 11:32:15,P203,1.4143
1129,2015-12-28 11:32:14,2015-12-28 11:32:15,P205,1.4143
1130,2015-12-28 11:32:19,2015-12-28 11:32:22,PIT502,1.3864
1130,2015-12-28 11:32:19,2015-12-28 11:32:22,FIT101,1.3514
1130,2015-12-28 11:32:19,2015-12-28 11:32:22,AIT203,1.3155
1130,2015-12-28 11:32:19,2015-12-28 11:32:22,LIT401,1.2385
1130,2015-12-28 11:32:19,2015-12-28 11:32:22,FIT301,1.1912
1131,2015-12-28 11:32:31,2015-12-28 11:32:31,FIT101,
1131,2015-12-28 11:32:31,2015-12-28 11:32:31,LIT101,
1131,2015-12-28 11:32:31,2015-12-28 11:32:31,MV101,
1131,2015-12-28 11:32:31,2015-12-28 11:32:31,P101,
1131,2015-12-28 11:32:31,2015-12-28 11:32:31,P102,
1132,2015-12-28 11:32:34,2015-12-28 11:32:34,FIT101,
1132,2015-12-28 11:32:34,2015-12-28 11:32:34,LIT101,
1132,2015-12-28 11:32:34,2015-12-28 11:32:34,MV101,
1132,2015-12-28 11:32:34,2015-12-28 11:32:34,P101,
1132,2015-12-28 11:32:34,2015-12-28 11:32:34,P102,
1133,2015-12-28 11:32:36,2015-12-28 11:32:37,FIT501,2.0023
1133,2015-12-28 11:32:36,2015-12-28 11:32:37,LIT301,1.8013
1133,2015-12-28 11:32:36,2015-12-28 11:32:37,AIT504,1.6893
1133,2015-12-28 11:32:36,2015-12-28 11:32:37,AIT203,1.6736
1133,2015-12-28 11:32:36,2015-12-28 11:32:37,FIT502,1.6663
1134,2015-12-28 11:32:40,2015-12-28 11:32:40,FIT101,
1134,2015-12-28 11:32:40,2015-12-28 11:32:40,LIT101,
1134,2015-12-28 11:32:40,2015-12-28 11:32:40,MV101,
1134,2015-12-28 11:32:40,2015-12-28 11:32:40,P101,
1134,2015-12-28 11:32:40,2015-12-28 11:32:40,P102,
1135,2015-12-28 11:32:44,2015-12-28 11:32:45,FIT502,2.3982
1135,2015-12-28 11:32:44,2015-12-28 11:32:45,AIT203,2.1697
1135,2015-12-28 11:32:44,2015-12-28 11:32:45,DPIT301,1.9317
1135,2015-12-28 11:32:44,2015-12-28 11:32:45,AIT401,1.7196
1135,2015-12-28 11:32:44,2015-12-28 11:32:45,FIT501,1.5565
1136,2015-12-28 11:32:48,2015-12-28 11:32:48,FIT101,
1136,2015-12-28 11:32:48,2015-12-28 11:32:48,LIT101,
1136,2015-12-28 11:32:48,2015-12-28 11:32:48,MV101,
1136,2015-12-28 11:32:48,2015-12-28 11:32:48,P101,
1136,2015-12-28 11:32:48,2015-12-28 11:32:48,P102,
1137,2015-12-28 11:32:55,2015-12-28 11:32:56,LIT301,2.2289
1137,2015-12-28 11:32:55,2015-12-28 11:32:56,AIT202,2.0272
1137,2015-12-28 11:32:55,2015-12-28 11:32:56,FIT504,1.7887
1137,2015-12-28 11:32:55,2015-12-28 11:32:56,AIT401,1.5504
1137,2015-12-28 11:32:55,2015-12-28 11:32:56,PIT502,1.5183
1138,2015-12-28 11:32:59,2015-12-28 11:32:59,FIT101,
1138,2015-12-28 11:32:59,2015-12-28 11:32:59,LIT101,
1138,2015-12-28 11:32:59,2015-12-28 11:32:59,MV101,
1138,2015-12-28 11:32:59,2015-12-28 11:32:59,P101,
1138,2015-12-28 11:32:59,2015-12-28 11:32:59,P102,
1139,2015-12-28 11:33:02,2015-12-28 11:33:02,FIT101,
1139,2015-12-28 11:33:02,2015-12-28 11:33:02,LIT101,
1139,2015-12-28 11:33:02,2015-12-28 11:33:02,MV101,
1139,2015-12-28 11:33:02,2015-12-28 11:33:02,P101,
1139,2015-12-28 11:33:02,2015-12-28 11:33:02,P102,
1140,2015-12-28 11:33:05,2015-12-28 11:33:05,FIT101,
1140,2015-12-28 11:33:05,2015-12-28 11:33:05,LIT101,
1140,2015-12-28 11:33:05,2015-12-28 11:33:05,MV101,
1140,2015-12-28 11:33:05,2015-12-28 11:33:05,P101,
1140,2015-12-28 11:33:05,2015-12-28 11:33:05,P102,
1141,2015-12-28 11:33:09,2015-12-28 11:33:09,FIT101,
1141,2015-12-28 11:33:09,2015-12-28 11:33:09,LIT101,
1141,2015-12-28 11:33:09,2015-12-28 11:33:09,MV101,
1141,2015-12-28 11:33:09,2015-12-28 11:33:09,P101,
1141,2015-12-28 11:33:09,2015-12-28 11:33:09,P102,
1142,2015-12-28 11:33:13,2015-12-28 11:33:13,FIT101,
1142,2015-12-28 11:33:13,2015-12-28 11:33:13,LIT101,
1142,2015-12-28 11:33:13,2015-12-28 11:33:13,MV101,
1142,2015-12-28 11:33:13,2015-12-28 11:33:13,P101,
1142,2015-12-28 11:33:13,2015-12-28 11:33:13,P102,
1143,2015-12-28 11:33:15,2015-12-28 11:33:15,FIT101,
1143,2015-12-28 11:33:15,2015-12-28 11:33:15,LIT101,
1143,2015-12-28 11:33:15,2015-12-28 11:33:15,MV101,
1143,2015-12-28 11:33:15,2015-12-28 11:33:15,P101,
1143,2015-12-28 11:33:15,2015-12-28 11:33:15,P102,
1144,2015-12-28 11:33:17,2015-12-28 11:33:17,FIT101,
1144,2015-12-28 11:33:17,2015-12-28 11:33:17,LIT101,
1144,2015-12-28 11:33:17,2015-12-28 11:33:17,MV101,
1144,2015-12-28 11:33:17,2015-12-28 11:33:17,P101,
1144,2015-12-28 11:33:17,2015-12-28 11:33:17,P102,
1145,2015-12-28 11:33:19,2015-12-28 11:33:19,FIT101,
1145,2015-12-28 11:33:19,2015-12-28 11:33:19,LIT101,
1145,2015-12-28 11:33:19,2015-12-28 11:33:19,MV101,
1145,2015-12-28 11:33:19,2015-12-28 11:33:19,P101,
1145,2015-12-28 11:33:19,2015-12-28 11:33:19,P102,
1146,2015-12-28 11:33:27,2015-12-28 11:33:27,FIT101,
1146,2015-12-28 11:33:27,2015-12-28 11:33:27,LIT101,
1146,2015-12-28 11:33:27,2015-12-28 11:33:27,MV101,
1146,2015-12-28 11:33:27,2015-12-28 11:33:27,P101,
1146,2015-12-28 11:33:27,2015-12-28 11:33:27,P102,
1147,2015-12-28 11:33:29,2015-12-28 11:33:29,FIT101,
1147,2015-12-28 11:33:29,2015-12-28 11:33:29,LIT101,
1147,2015-12-28 11:33:29,2015-12-28 11:33:29,MV101,
1147,2015-12-28 11:33:29,2015-12-28 11:33:29,P101,
1147,2015-12-28 11:33:29,2015-12-28 11:33:29,P102,
1148,2015-12-28 11:33:35,2015-12-28 11:33:36,FIT201,2.3692
1148,2015-12-28 11:33:35,2015-12-28 11:33:36,FIT504,2.2834
1148,2015-12-28 11:33:35,2015-12-28 11:33:36,LIT401,2.2621
1148,2015-12-28 11:33:35,2015-12-28 11:33:36,FIT501,1.7379
1148,2015-12-28 11:33:35,2015-12-28 11:33:36,P205,1.4143
1149,2015-12-28 11:33:38,2015-12-28 11:33:38,FIT101,
1149,2015-12-28 11:33:38,2015-12-28 11:33:38,LIT101,
1149,2015-12-28 11:33:38,2015-12-28 11:33:38,MV101,
1149,2015-12-28 11:33:38,2015-12-28 11:33:38,P101,
1149,2015-12-28 11:33:38,2015-12-28 11:33:38,P102,
1150,2015-12-28 11:33:46,2015-12-28 11:33:46,FIT101,
1150,2015-12-28 11:33:46,2015-12-28 11:33:46,LIT101,
1150,2015-12-28 11:33:46,2015-12-28 11:33:46,MV101,
1150,2015-12-28 11:33:46,2015-12-28 11:33:46,P101,
1150,2015-12-28 11:33:46,2015-12-28 11:33:46,P102,
1151,2015-12-28 11:33:51,2015-12-28 11:33:51,FIT101,
1151,2015-12-28 11:33:51,2015-12-28 11:33:51,LIT101,
1151,2015-12-28 11:33:51,2015-12-28 11:33:51,MV101,
1151,2015-12-28 11:33:51,2015-12-28 11:33:51,P101,
1151,2015-12-28 11:33:51,2015-12-28 11:33:51,P102,
1152,2015-12-28 11:34:01,2015-12-28 11:34:01,FIT101,
1152,2015-12-28 11:34:01,2015-12-28 11:34:01,LIT101,
1152,2015-12-28 11:34:01,2015-12-28 11:34:01,MV101,
1152,2015-12-28 11:34:01,2015-12-28 11:34:01,P101,
1152,2015-12-28 11:34:01,2015-12-28 11:34:01,P102,
1153,2015-12-28 11:34:05,2015-12-28 11:34:06,FIT503,2.1259
1153,2015-12-28 11:34:05,2015-12-28 11:34:06,LIT401,1.9162
1153,2015-12-28 11:34:05,2015-12-28 11:34:06,AIT504,1.8968
1153,2015-12-28 11:34:05,2015-12-28 11:34:06,PIT503,1.736
1153,2015-12-28 11:34:05,2015-12-28 11:34:06,AIT202,1.4535
1154,2015-12-28 11:34:10,2015-12-28 11:34:11,PIT501,1.85
1154,2015-12-28 11:34:10,2015-12-28 11:34:11,AIT402,1.7534
1154,2015-12-28 11:34:10,2015-12-28 11:34:11,AIT401,1.7162
1154,2015-12-28 11:34:10,2015-12-28 11:34:11,FIT503,1.5649
1154,2015-12-28 11:34:10,2015-12-28 11:34:11,PIT503,1.5327
1155,2015-12-28 11:34:15,2015-12-28 11:34:15,FIT101,
1155,2015-12-28 11:34:15,2015-12-28 11:34:15,LIT101,
1155,2015-12-28 11:34:15,2015-12-28 11:34:15,MV101,
1155,2015-12-28 11:34:15,2015-12-28 11:34:15,P101,
1155,2015-12-28 11:34:15,2015-12-28 11:34:15,P102,
1156,2015-12-28 11:34:17,2015-12-28 11:34:19,LIT301,1.7912
1156,2015-12-28 11:34:17,2015-12-28 11:34:19,AIT402,1.7298
1156,2015-12-28 11:34:17,2015-12-28 11:34:19,FIT101,1.6902
1156,2015-12-28 11:34:17,2015-12-28 11:34:19,FIT201,1.5693
1156,2015-12-28 11:34:17,2015-12-28 11:34:19,FIT401,1.5684
1157,2015-12-28 11:34:30,2015-12-28 11:34:30,FIT101,
1157,2015-12-28 11:34:30,2015-12-28 11:34:30,LIT101,
1157,2015-12-28 11:34:30,2015-12-28 11:34:30,MV101,
1157,2015-12-28 11:34:30,2015-12-28 11:34:30,P101,
1157,2015-12-28 11:34:30,2015-12-28 11:34:30,P102,
1158,2015-12-28 11:34:32,2015-12-28 11:34:32,FIT101,
1158,2015-12-28 11:34:32,2015-12-28 11:34:32,LIT101,
1158,2015-12-28 11:34:32,2015-12-28 11:34:32,MV101,
1158,2015-12-28 11:34:32,2015-12-28 11:34:32,P101,
1158,2015-12-28 11:34:32,2015-12-28 11:34:32,P102,
1159,2015-12-28 11:34:35,2015-12-28 11:34:35,FIT101,
1159,2015-12-28 11:34:35,2015-12-28 11:34:35,LIT101,
1159,2015-12-28 11:34:35,2015-12-28 11:34:35,MV101,
