attack_id,source,target_stage,stealth_score,severity_score,cascade_potential,blindspot_score,attack_type,sensor_values,explanation_text,fix_rule
atk_00651,LSTM,P4,0.999943,0.0,0.0,3.999772071838379,Silent Drift,"[0.5012222528457642, 0.4985561966896057, 0.501007080078125, 0.4964318573474884, 0.5006192326545715, 0.49876436591148376, 0.5011217594146729, 0.4969545006752014, 0.49916818737983704, 0.49934282898902893, 0.49947887659072876, 0.4987000823020935, 0.5009488463401794, 0.5019184350967407, 0.5027245879173279, 0.4976503252983093, 0.5011433959007263, 0.49691346287727356, 0.49632662534713745, 0.49971115589141846, 0.4982426166534424, 0.5010815858840942, 0.4980349540710449, 0.5022109150886536, 0.49907153844833374, 0.5011339783668518, 0.5073817372322083, 0.49521902203559875, 0.4974219799041748, 0.4947659373283386, 0.49789541959762573, 0.5014868378639221, 0.494002103805542, 0.4984755516052246, 0.4991508722305298, 0.4994271397590637, 0.5043118596076965, 0.5036562085151672, 0.4896286427974701, 0.4976988136768341, 0.499237984418869, 0.4997425079345703, 0.49432089924812317, 0.496957927942276, 0.4980124235153198, 0.4986365735530853, 0.5005854964256287, 0.5012266039848328, 0.4977543354034424, 0.5022124648094177, 0.5030187964439392]","This attack evaded detection because MV304 and P202 remained seamlessly within normal bounds, entirely masking the distinct physical anomaly scaling globally inside P401. Recommended fix: enforce direct cross-sensor conditional validation mapping between bounded arrays MV304 and P401.",Manual Review Required isolating P4
atk_00652,LSTM,P5,0.99975777,0.0,0.0,3.999031186103821,Silent Drift,"[0.4982113540172577, 0.500454306602478, 0.5014142990112305, 0.4973104000091553, 0.49778255820274353, 0.4988349378108978, 0.49843671917915344, 0.49729394912719727, 0.5001046657562256, 0.5010900497436523, 0.49922657012939453, 0.4995468258857727, 0.502982497215271, 0.503259003162384, 0.5036992430686951, 0.4938400387763977, 0.5012695789337158, 0.4977809190750122, 0.4964980185031891, 0.5025676488876343, 0.4995304048061371, 0.49929070472717285, 0.5096853375434875, 0.5028703212738037, 0.4966193437576294, 0.5058701038360596, 0.5032023787498474, 0.491392582654953, 0.5011008977890015, 0.5077682733535767, 0.49538442492485046, 0.49984604120254517, 0.4810962677001953, 0.5115691423416138, 0.5070791840553284, 0.4876599907875061, 0.5132346153259277, 0.5109848380088806, 0.49210819602012634, 0.509638786315918, 0.51617830991745, 0.4926341474056244, 0.5084949135780334, 0.48969918489456177, 0.48443832993507385, 0.5002719163894653, 0.5187109708786011, 0.5006106495857239, 0.4975246489048004, 0.5020980834960938, 0.49810439348220825]","This attack evaded detection because PIT502 and FIT601 remained seamlessly within normal bounds, entirely masking the distinct physical anomaly scaling globally inside FIT503. Recommended fix: enforce direct cross-sensor conditional validation mapping between bounded arrays PIT502 and FIT503.",Manual Review Required isolating P5
atk_00653,LSTM,P5,0.9979541,0.0,0.0,3.991816341876984,Silent Drift,"[0.5024343132972717, 0.49719420075416565, 0.49863046407699585, 0.49590229988098145, 0.5013823509216309, 0.4989601671695709, 0.5108129978179932, 0.4929005801677704, 0.501406192779541, 0.49762558937072754, 0.504091739654541, 0.5009672045707703, 0.49404287338256836, 0.4958581030368805, 0.4981219172477722, 0.5127460956573486, 0.4981621503829956, 0.49502065777778625, 0.495678186416626, 0.5046678781509399, 0.49910128116607666, 0.5015373826026917, 0.48052963614463806, 0.4888785779476166, 0.5085676312446594, 0.47305721044540405, 0.5189419984817505, 0.5205149054527283, 0.4855741560459137, 0.4703097343444824, 0.47814252972602844, 0.5107742547988892, 0.5248273015022278, 0.45206040143966675, 0.48821955919265747, 0.5409722328186035, 0.4867766201496124, 0.4961627125740051, 0.4826207458972931, 0.48046737909317017, 0.44509029388427734, 0.5124160051345825, 0.4611465334892273, 0.5150442719459534, 0.541018545627594, 0.5083520412445068, 0.44809237122535706, 0.4975142776966095, 0.4983249604701996, 0.5069512128829956, 0.5146365761756897]","This attack evaded detection because DPIT301 and MV303 remained seamlessly within normal bounds, entirely masking the distinct physical anomaly scaling globally inside FIT503. Recommended fix: enforce direct cross-sensor conditional validation mapping between bounded arrays DPIT301 and FIT503.",Manual Review Required isolating P5
atk_00654,LSTM,P5,0.9997263,0.0,0.0,3.998905122280121,Silent Drift,"[0.49749231338500977, 0.500379204750061, 0.5016149878501892, 0.4962676167488098, 0.49739715456962585, 0.4996814429759979, 0.4977617859840393, 0.49785932898521423, 0.500580906867981, 0.501309871673584, 0.499601811170578, 0.4989226460456848, 0.5035925507545471, 0.5036327242851257, 0.5037198066711426, 0.49196773767471313, 0.5011880397796631, 0.4983679950237274, 0.49689415097236633, 0.5024733543395996, 0.5004055500030518, 0.4990204870700836, 0.5047263503074646, 0.5052940845489502, 0.4946063160896301, 0.5132875442504883, 0.5020268559455872, 0.4929894506931305, 0.5029371976852417, 0.510373592376709, 0.5052917003631592, 0.49649637937545776, 0.48277395963668823, 0.5164207816123962, 0.5065599083900452, 0.4812707006931305, 0.5090088248252869, 0.5087019205093384, 0.4956975281238556, 0.5101263523101807, 0.5179837942123413, 0.4941737949848175, 0.5092364549636841, 0.49107488989830017, 0.48392826318740845, 0.4982529282569885, 0.517984926700592, 0.5007196068763733, 0.49751025438308716, 0.5012296438217163, 0.4997674226760864]","This attack evaded detection because LIT301 and FIT201 remained seamlessly within normal bounds, entirely masking the distinct physical anomaly scaling globally inside FIT503. Recommended fix: enforce direct cross-sensor conditional validation mapping between bounded arrays LIT301 and FIT503.",Manual Review Required isolating P5
atk_00655,LSTM,P4,0.99857664,0.0,0.0,3.994306623935699,Silent Drift,"[0.49459561705589294, 0.49949148297309875, 0.5029616355895996, 0.4905320405960083, 0.495435506105423, 0.5061619877815247, 0.4965575039386749, 0.49977537989616394, 0.5026206970214844, 0.5026997327804565, 0.5036852955818176, 0.49582627415657043, 0.5054423809051514, 0.5034173727035522, 0.5038748383522034, 0.4849367141723633, 0.500678539276123, 0.5011606812477112, 0.5001171827316284, 0.503129243850708, 0.5062931180000305, 0.49775102734565735, 0.46893271803855896, 0.5173891186714172, 0.48500949144363403, 0.5508215427398682, 0.496823251247406, 0.5099629163742065, 0.508895993232727, 0.5193434357643127, 0.5615323781967163, 0.4794560372829437, 0.5032653212547302, 0.5327156186103821, 0.5009900331497192, 0.45431771874427795, 0.47670498490333557, 0.49136000871658325, 0.5168165564537048, 0.5067929029464722, 0.514336347579956, 0.5075583457946777, 0.5030896663665771, 0.5027253031730652, 0.494385689496994, 0.48863694071769714, 0.4999091327190399, 0.5008919835090637, 0.4977678060531616, 0.4970585107803345, 0.5114279389381409]","This attack evaded detection because LIT101 and FIT601 remained seamlessly within normal bounds, entirely masking the distinct physical anomaly scaling globally inside P402. Recommended fix: enforce direct cross-sensor conditional validation mapping between bounded arrays LIT101 and P402.",Manual Review Required isolating P4
atk_00656,LSTM,P4,0.9991974,0.0,0.0,3.9967897534370422,Silent Drift,"[0.4955083727836609, 0.49974989891052246, 0.5024800896644592, 0.49246689677238464, 0.49622663855552673, 0.5035793781280518, 0.49643078446388245, 0.49934473633766174, 0.5019732713699341, 0.5020813345909119, 0.5018826723098755, 0.4967404007911682, 0.5050492286682129, 0.5038896203041077, 0.5039111971855164, 0.4867294728755951, 0.500862717628479, 0.5001260638237, 0.49885815382003784, 0.5024882555007935, 0.5038732290267944, 0.49816229939460754, 0.48270878195762634, 0.5134795308113098, 0.4881613254547119, 0.5383197665214539, 0.498464435338974, 0.5024223327636719, 0.507460355758667, 0.5168009996414185, 0.5419824123382568, 0.48520272970199585, 0.4944389760494232, 0.5286813974380493, 0.5031729340553284, 0.4623461663722992, 0.4894200563430786, 0.49792003631591797, 0.5091594457626343, 0.5086447596549988, 0.517764151096344, 0.5022130608558655, 0.5067993402481079, 0.49817922711372375, 0.48851245641708374, 0.491538405418396, 0.508423388004303, 0.5010251402854919, 0.4976446032524109, 0.4983106851577759, 0.507074773311615]","This attack evaded detection because P502 and P404 remained seamlessly within normal bounds, entirely masking the distinct physical anomaly scaling globally inside P402. Recommended fix: enforce direct cross-sensor conditional validation mapping between bounded arrays P502 and P402.",Manual Review Required isolating P4
atk_00657,LSTM,P4,0.9985633,0.0,0.0,3.9942532777786255,Silent Drift,"[0.4984108805656433, 0.5024981498718262, 0.5015690922737122, 0.5043622851371765, 0.49523982405662537, 0.4971228539943695, 0.49888870120048523, 0.4948752224445343, 0.4991115629673004, 0.502290666103363, 0.4999534487724304, 0.504621684551239, 0.5019297003746033, 0.5008382797241211, 0.5059908032417297, 0.49873489141464233, 0.5025818347930908, 0.4949984550476074, 0.49694815278053284, 0.5077233910560608, 0.4980337619781494, 0.4972423017024994, 0.5438171029090881, 0.4921921491622925, 0.5038534998893738, 0.4774540066719055, 0.5023154616355896, 0.4855155050754547, 0.4943690299987793, 0.5129969716072083, 0.4494771361351013, 0.5136767625808716, 0.46435296535491943, 0.5022550821304321, 0.519021213054657, 0.5047464966773987, 0.537277102470398, 0.5291038751602173, 0.48179787397384644, 0.5210591554641724, 0.5233371257781982, 0.47871875762939453, 0.5185896158218384, 0.47531047463417053, 0.47705739736557007, 0.51395183801651, 0.538275420665741, 0.4977308213710785, 0.49772563576698303, 0.5066509246826172, 0.48457276821136475]","This attack evaded detection because AIT402 and P204 remained seamlessly within normal bounds, entirely masking the distinct physical anomaly scaling globally inside P402. Recommended fix: enforce direct cross-sensor conditional validation mapping between bounded arrays AIT402 and P402.",Manual Review Required isolating P4
atk_00658,LSTM,P5,0.9996872,0.0,0.0,3.9987489581108098,Silent Drift,"[0.4970971643924713, 0.5002684593200684, 0.5017684102058411, 0.49555760622024536, 0.4971633851528168, 0.5003078579902649, 0.4974299669265747, 0.4981832504272461, 0.5008677840232849, 0.5014241933822632, 0.49993014335632324, 0.4985147714614868, 0.5039064884185791, 0.5037861466407776, 0.5037244558334351, 0.4909173846244812, 0.5011560320854187, 0.498718798160553, 0.49716681241989136, 0.5024102926254272, 0.500991702079773, 0.49887222051620483, 0.5010135769844055, 0.5068381428718567, 0.4933619201183319, 0.5179287195205688, 0.501364529132843, 0.49438878893852234, 0.5039236545562744, 0.5117174983024597, 0.5118761658668518, 0.49440404772758484, 0.48444584012031555, 0.5190343856811523, 0.5060049295425415, 0.4775404930114746, 0.5058007836341858, 0.5069353580474854, 0.4980478584766388, 0.5100526809692383, 0.5184355974197388, 0.4954308867454529, 0.5091673731803894, 0.492247611284256, 0.48428037762641907, 0.49693959951400757, 0.5167623162269592, 0.5007871985435486, 0.49752867221832275, 0.5006594061851501, 0.5010321140289307]","This attack evaded detection because P202 and P603 remained seamlessly within normal bounds, entirely masking the distinct physical anomaly scaling globally inside AIT502. Recommended fix: enforce direct cross-sensor conditional validation mapping between bounded arrays P202 and AIT502.",Manual Review Required isolating P5
atk_00659,LSTM,P4,0.9986469,0.0,0.0,3.994587659835815,Silent Drift,"[0.5040845274925232, 0.4982944130897522, 0.5003713965415955, 0.5034703612327576, 0.5019548535346985, 0.4963524043560028, 0.5040189623832703, 0.49250540137290955, 0.49658218026161194, 0.4987139403820038, 0.49968525767326355, 0.5029886960983276, 0.49665209650993347, 0.49764177203178406, 0.5040087103843689, 0.5085667371749878, 0.5023674964904785, 0.49200940132141113, 0.4954794645309448, 0.5031918883323669, 0.4940914809703827, 0.5001868009567261, 0.5257729291915894, 0.48768356442451477, 0.5130894184112549, 0.45679613947868347, 0.5132120847702026, 0.49174708127975464, 0.48467710614204407, 0.48039063811302185, 0.44042840600013733, 0.5211430788040161, 0.48791924118995667, 0.4665791988372803, 0.5026473999023438, 0.537864625453949, 0.5256155729293823, 0.5160647034645081, 0.47168827056884766, 0.4966546893119812, 0.4835704565048218, 0.4920066297054291, 0.4874713718891144, 0.4895557463169098, 0.5069137811660767, 0.5126886963844299, 0.5007113814353943, 0.49936190247535706, 0.4972720742225647, 0.5078132152557373, 0.4935339391231537]","This attack evaded detection because MV101 and MV303 remained seamlessly within normal bounds, entirely masking the distinct physical anomaly scaling globally inside P402. Recommended fix: enforce direct cross-sensor conditional validation mapping between bounded arrays MV101 and P402.",Manual Review Required isolating P4
atk_00660,LSTM,P4,0.99911356,0.0,0.0,3.996454179286957,Silent Drift,"[0.5000583529472351, 0.49798309803009033, 0.5010085105895996, 0.4920881390571594, 0.49922633171081543, 0.5035855770111084, 0.504424512386322, 0.49758628010749817, 0.5012951493263245, 0.49984467029571533, 0.5041347742080688, 0.4970778226852417, 0.5002157092094421, 0.4997516870498657, 0.5007567405700684, 0.4979167580604553, 0.49953633546829224, 0.4994269013404846, 0.49853581190109253, 0.5011110901832581, 0.503498911857605, 0.5013429522514343, 0.4647805094718933, 0.5063433647155762, 0.49439066648483276, 0.5207950472831726, 0.5067309141159058, 0.517204225063324, 0.49800562858581543, 0.4936796724796295, 0.5350720882415771, 0.49206915497779846, 0.5208156108856201, 0.4951971471309662, 0.491587370634079, 0.4935089647769928, 0.47259780764579773, 0.48811444640159607, 0.5032563805580139, 0.4879196882247925, 0.47801196575164795, 0.5142018795013428, 0.47831156849861145, 0.5118475556373596, 0.520748496055603, 0.4944784939289093, 0.46857428550720215, 0.500076413154602, 0.4982728660106659, 0.5004346370697021, 0.514914870262146]","This attack evaded detection because P102 and P206 remained seamlessly within normal bounds, entirely masking the distinct physical anomaly scaling globally inside P402. Recommended fix: enforce direct cross-sensor conditional validation mapping between bounded arrays P102 and P402.",Manual Review Required isolating P4
atk_00661,LSTM,P4,0.99872726,0.0,0.0,3.994909226894378,Silent Drift,"[0.5040143728256226, 0.4983742833137512, 0.5004235506057739, 0.5032815933227539, 0.5020115375518799, 0.4963378608226776, 0.5039145350456238, 0.4927044212818146, 0.4966074228286743, 0.4987543821334839, 0.4995308816432953, 0.5028561353683472, 0.4968521296977997, 0.49786293506622314, 0.5039379000663757, 0.5080916881561279, 0.5023845434188843, 0.4922310709953308, 0.49539777636528015, 0.5030084252357483, 0.49419254064559937, 0.5002851486206055, 0.5252116322517395, 0.48821836709976196, 0.5125274062156677, 0.45835381746292114, 0.5130286812782288, 0.4913627505302429, 0.4852260947227478, 0.48098239302635193, 0.442062109708786, 0.5204378962516785, 0.4875509738922119, 0.4680480360984802, 0.5026247501373291, 0.5363693237304688, 0.5254164338111877, 0.5159298181533813, 0.47216373682022095, 0.4968770444393158, 0.4847315549850464, 0.4920685887336731, 0.4881117343902588, 0.48952487111091614, 0.5060123801231384, 0.5121782422065735, 0.5014302730560303, 0.49949201941490173, 0.49724483489990234, 0.5076389312744141, 0.4936761260032654]","This attack evaded detection because MV303 and PIT503 remained seamlessly within normal bounds, entirely masking the distinct physical anomaly scaling globally inside P402. Recommended fix: enforce direct cross-sensor conditional validation mapping between bounded arrays MV303 and P402.",Manual Review Required isolating P4
atk_00662,LSTM,P5,0.998717,0.0,0.0,3.994868099689483,Silent Drift,"[0.49284717440605164, 0.5013750195503235, 0.502698540687561, 0.49410322308540344, 0.4937918484210968, 0.5028486251831055, 0.49351465702056885, 0.4996035397052765, 0.5027841925621033, 0.5031906366348267, 0.5012103319168091, 0.49792060256004333, 0.5065158605575562, 0.505354642868042, 0.5048787593841553, 0.4831444025039673, 0.5012334585189819, 0.4998289942741394, 0.4992949068546295, 0.5052840113639832, 0.5039715766906738, 0.4963782727718353, 0.4990827143192291, 0.5128549337387085, 0.4866555333137512, 0.5391421318054199, 0.4946904182434082, 0.4964039921760559, 0.5104532241821289, 0.5295268893241882, 0.5336587429046631, 0.4853903353214264, 0.4794348478317261, 0.5405696034431458, 0.5112103819847107, 0.45370328426361084, 0.5018604397773743, 0.5072783827781677, 0.5095034241676331, 0.5211556553840637, 0.5351465344429016, 0.4934427738189697, 0.5217993855476379, 0.48897188901901245, 0.4729955494403839, 0.4942927062511444, 0.5287925004959106, 0.5000574588775635, 0.49751782417297363, 0.4984690546989441, 0.500648021697998]","This attack evaded detection because FIT301 and P201 remained seamlessly within normal bounds, entirely masking the distinct physical anomaly scaling globally inside AIT502. Recommended fix: enforce direct cross-sensor conditional validation mapping between bounded arrays FIT301 and AIT502.",Manual Review Required isolating P5
